university_name,country,city,program_name,degree_level,field,language,tuition_category,tuition_amount,tuition_currency,gpa_min,application_system,deadline_month,apply_link,ranking_tier,notes
York University,Canada,"Toronto, ON",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Concordia University,Canada,"Montreal, QC",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Concordia University,Canada,"Montreal, QC",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Concordia University,Canada,"Montreal, QC",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Concordia University,Canada,"Montreal, QC",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Concordia University,Canada,"Montreal, QC",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Concordia University,Canada,"Montreal, QC",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Saskatchewan,Canada,"Saskatoon, SK",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Saskatchewan,Canada,"Saskatoon, SK",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Saskatchewan,Canada,"Saskatoon, SK",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Saskatchewan,Canada,"Saskatoon, SK",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Saskatchewan,Canada,"Saskatoon, SK",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Saskatchewan,Canada,"Saskatoon, SK",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Manitoba,Canada,"Winnipeg, MB",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Manitoba,Canada,"Winnipeg, MB",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Manitoba,Canada,"Winnipeg, MB",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Manitoba,Canada,"Winnipeg, MB",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Manitoba,Canada,"Winnipeg, MB",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Manitoba,Canada,"Winnipeg, MB",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Carleton University,Canada,"Ottawa, ON",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Carleton University,Canada,"Ottawa, ON",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Carleton University,Canada,"Ottawa, ON",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Carleton University,Canada,"Ottawa, ON",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Carleton University,Canada,"Ottawa, ON",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Carleton University,Canada,"Ottawa, ON",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Toronto Metropolitan University (TMU),Canada,"Toronto, ON",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Toronto Metropolitan University (TMU),Canada,"Toronto, ON",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Toronto Metropolitan University (TMU),Canada,"Toronto, ON",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Toronto Metropolitan University (TMU),Canada,"Toronto, ON",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Toronto Metropolitan University (TMU),Canada,"Toronto, ON",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Toronto Metropolitan University (TMU),Canada,"Toronto, ON",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Université Laval,Canada,"Québec City, QC",BSc Computer Science,Bachelor,computer science,French,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Université Laval,Canada,"Québec City, QC",BBA Business / Management,Bachelor,business,French,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Université Laval,Canada,"Québec City, QC",BSc Cybersecurity,Bachelor,cybersecurity,French,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Université Laval,Canada,"Québec City, QC",BSc Data Science,Bachelor,data science,French,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Université Laval,Canada,"Québec City, QC",BSc Artificial Intelligence,Bachelor,AI,French,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Université Laval,Canada,"Québec City, QC",BEng Engineering,Bachelor,engineering,French,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Polytechnique Montréal,Canada,"Montreal, QC",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Polytechnique Montréal,Canada,"Montreal, QC",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Polytechnique Montréal,Canada,"Montreal, QC",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Polytechnique Montréal,Canada,"Montreal, QC",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Polytechnique Montréal,Canada,"Montreal, QC",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Polytechnique Montréal,Canada,"Montreal, QC",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Guelph,Canada,"Guelph, ON",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Guelph,Canada,"Guelph, ON",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Guelph,Canada,"Guelph, ON",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Guelph,Canada,"Guelph, ON",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Guelph,Canada,"Guelph, ON",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Guelph,Canada,"Guelph, ON",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Memorial University of Newfoundland,Canada,"St. John's, NL",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Memorial University of Newfoundland,Canada,"St. John's, NL",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Memorial University of Newfoundland,Canada,"St. John's, NL",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Memorial University of Newfoundland,Canada,"St. John's, NL",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Memorial University of Newfoundland,Canada,"St. John's, NL",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Memorial University of Newfoundland,Canada,"St. John's, NL",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Massachusetts Institute of Technology (MIT),USA,"Cambridge, MA",BSc Software Engineering,Bachelor,computer science,English,high,,USD,,University portal,Varies,,A,"Additional option. Please confirm programme availability, requirements, and deadlines on the official university website."
Massachusetts Institute of Technology (MIT),USA,"Cambridge, MA",BSc Business Analytics,Bachelor,data science,English,high,,USD,,University portal,Varies,,A,"Additional option. Please confirm programme availability, requirements, and deadlines on the official university website."
Massachusetts Institute of Technology (MIT),USA,"Cambridge, MA",BSc AI & Robotics,Bachelor,AI,English,high,,USD,,University portal,Varies,,A,"Additional option. Please confirm programme availability, requirements, and deadlines on the official university website."
Massachusetts Institute of Technology (MIT),USA,"Cambridge, MA",BSc Information Security,Bachelor,cybersecurity,English,high,,USD,,University portal,Varies,,A,"Additional option. Please confirm programme availability, requirements, and deadlines on the official university website."
Massachusetts Institute of Technology (MIT),USA,"Cambridge, MA",BEng Electrical Engineering,Bachelor,engineering,English,high,,USD,,University portal,Varies,,A,"Additional option. Please confirm programme availability, requirements, and deadlines on the official university website."
